year,state,state_po,state_fips,state_cen,state_ic,candidate,party,writein,candidatevotes,totalvotes
2008,Wyoming,WY,56,83,68,,independent,FALSE,3717,254904
2008,Wyoming,WY,56,83,68,"Barr, Bob",libertarian,FALSE,1594,254904
2008,Wyoming,WY,56,83,68,,,TRUE,1521,254904
2008,Wyoming,WY,56,83,68,Over Vote,,FALSE,246,254904
2012,Alabama,AL,1,63,41,"Romney, Mitt",republican,FALSE,1255925,2074338
2012,Alabama,AL,1,63,41,"Obama, Barack H.",democrat,FALSE,795696,2074338
2012,Alabama,AL,1,63,41,,independent,FALSE,18706,2074338
2012,Alabama,AL,1,63,41,,,TRUE,4011,2074338
2012,Alaska,AK,2,94,81,"Romney, Mitt",republican,FALSE,164676,300495
2012,Alaska,AK,2,94,81,"Obama, Barack H.",democrat,FALSE,122640,300495
2012,Alaska,AK,2,94,81,"Johnson, Gary",libertarian,FALSE,7392,300495
2012,Alaska,AK,2,94,81,"Stein, Jill",green,FALSE,2917,300495
2012,Alaska,AK,2,94,81,,,TRUE,2870,300495
2012,Arizona,AZ,4,86,61,"Romney, Mitt",republican,FALSE,1233654,2299254
2012,Arizona,AZ,4,86,61,"Obama, Barack H.",democrat,FALSE,1025232,2299254
2012,Arizona,AZ,4,86,61,"Johnson, Gary",libertarian,FALSE,32100,2299254
2012,Arizona,AZ,4,86,61,"Stein, Jill",green,FALSE,7816,2299254
2012,Arizona,AZ,4,86,61,,,TRUE,452,2299254
2012,Arkansas,AR,5,71,42,"Romney, Mitt",republican,FALSE,647744,1069468
2012,Arkansas,AR,5,71,42,"Obama, Barack H.",democrat,FALSE,394409,1069468
2012,Arkansas,AR,5,71,42,"Johnson, Gary",libertarian,FALSE,16276,1069468
2012,Arkansas,AR,5,71,42,"Stein, Jill",green,FALSE,9305,1069468
2012,Arkansas,AR,5,71,42,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1734,1069468
2012,California,CA,6,93,71,"Obama, Barack H.",democrat,FALSE,7854285,13038547
2012,California,CA,6,93,71,"Romney, Mitt",republican,FALSE,4839958,13038547
2012,California,CA,6,93,71,"Johnson, Gary",libertarian,FALSE,143221,13038547
2012,California,CA,6,93,71,"Stein, Jill",green,FALSE,85638,13038547
2012,California,CA,6,93,71,"Barr, Roseanne",peace & freedom,FALSE,53824,13038547
2012,California,CA,6,93,71,"Hoefling, Thomas Conrad """"Tom""""",american independent party,FALSE,38372,13038547
2012,California,CA,6,93,71,,,TRUE,23249,13038547
2012,Colorado,CO,8,84,62,"Obama, Barack H.",democrat,FALSE,1323101,2569516
2012,Colorado,CO,8,84,62,"Romney, Mitt",republican,FALSE,1185243,2569516
2012,Colorado,CO,8,84,62,"Johnson, Gary",libertarian,FALSE,35545,2569516
2012,Colorado,CO,8,84,62,"Stein, Jill",green,FALSE,7508,2569516
2012,Colorado,CO,8,84,62,"Goode, Virgil Hamlin, Jr.",american constitution party,FALSE,6234,2569516
2012,Colorado,CO,8,84,62,"Barr, Roseanne",peace & freedom,FALSE,5057,2569516
2012,Colorado,CO,8,84,62,"Reed, Jill Ann",no party affiliation,FALSE,2588,2569516
2012,Colorado,CO,8,84,62,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1262,2569516
2012,Colorado,CO,8,84,62,"Tittle, Sheila """"Samm""""",we the people,FALSE,791,2569516
2012,Colorado,CO,8,84,62,"Hoefling, Thomas Conrad """"Tom""""",america's party,FALSE,679,2569516
2012,Colorado,CO,8,84,62,"La Riva, Gloria Estella",socialism and liberation party,FALSE,317,2569516
2012,Colorado,CO,8,84,62,"Alexander, Stewart",socialist,FALSE,308,2569516
2012,Colorado,CO,8,84,62,"Miller, Merlin",american third position,FALSE,267,2569516
2012,Colorado,CO,8,84,62,"Stevens, Thomas Robert """"Tom""""",objectivist party,FALSE,235,2569516
2012,Colorado,CO,8,84,62,"Harris, James",socialist workers,FALSE,192,2569516
2012,Colorado,CO,8,84,62,"White, Jerry",socialist equality party,FALSE,189,2569516
2012,Connecticut,CT,9,16,1,"Obama, Barack H.",democrat,FALSE,905083,1558204
2012,Connecticut,CT,9,16,1,"Romney, Mitt",republican,FALSE,634892,1558204
2012,Connecticut,CT,9,16,1,"Johnson, Gary",libertarian,FALSE,12340,1558204
2012,Connecticut,CT,9,16,1,,independent,FALSE,4971,1558204
2012,Connecticut,CT,9,16,1,,,TRUE,918,1558204
2012,Delaware,DE,10,51,11,"Obama, Barack H.",democrat,FALSE,242584,413890
2012,Delaware,DE,10,51,11,"Romney, Mitt",republican,FALSE,165484,413890
2012,Delaware,DE,10,51,11,"Johnson, Gary",libertarian,FALSE,3882,413890
2012,Delaware,DE,10,51,11,"Stein, Jill",green,FALSE,1940,413890
2012,District of Columbia,DC,11,53,55,"Obama, Barack H.",democrat,FALSE,267070,293764
2012,District of Columbia,DC,11,53,55,"Romney, Mitt",republican,FALSE,21381,293764
2012,District of Columbia,DC,11,53,55,"Stein, Jill",d.c. statehood green,FALSE,2458,293764
2012,District of Columbia,DC,11,53,55,"Johnson, Gary",libertarian,FALSE,2083,293764
2012,District of Columbia,DC,11,53,55,,,TRUE,772,293764
2012,Florida,FL,12,59,43,"Obama, Barack H.",democrat,FALSE,4237756,8474179
2012,Florida,FL,12,59,43,"Romney, Mitt",republican,FALSE,4163447,8474179
2012,Florida,FL,12,59,43,"Johnson, Gary",libertarian,FALSE,44726,8474179
2012,Florida,FL,12,59,43,"Stein, Jill",green,FALSE,8947,8474179
2012,Florida,FL,12,59,43,"Barr, Roseanne",peace & freedom,FALSE,8154,8474179
2012,Florida,FL,12,59,43,"Stevens, Thomas Robert """"Tom""""",objectivist party,FALSE,3856,8474179
2012,Florida,FL,12,59,43,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2607,8474179
2012,Florida,FL,12,59,43,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1754,8474179
2012,Florida,FL,12,59,43,"Hoefling, Thomas Conrad """"Tom""""",american independent,FALSE,946,8474179
2012,Florida,FL,12,59,43,"Barnett, Andre",reform party,FALSE,820,8474179
2012,Florida,FL,12,59,43,"Alexander, Stewart",socialist,FALSE,799,8474179
2012,Florida,FL,12,59,43,"Lindsay, Peta",socialism and liberation party,FALSE,322,8474179
2012,Florida,FL,12,59,43,,,TRUE,45,8474179
2012,Georgia,GA,13,58,44,"Romney, Mitt",republican,FALSE,2078688,3897839
2012,Georgia,GA,13,58,44,"Obama, Barack H.",democrat,FALSE,1773827,3897839
2012,Georgia,GA,13,58,44,"Johnson, Gary",libertarian,FALSE,45324,3897839
2012,Hawaii,HI,15,95,82,"Obama, Barack H.",democrat,FALSE,306658,437159
2012,Hawaii,HI,15,95,82,"Romney, Mitt",republican,FALSE,121015,437159
2012,Hawaii,HI,15,95,82,"Johnson, Gary",libertarian,FALSE,3840,437159
2012,Hawaii,HI,15,95,82,"Stein, Jill",green,FALSE,3184,437159
2012,Hawaii,HI,15,95,82,Blank Vote,,FALSE,2227,437159
2012,Hawaii,HI,15,95,82,Over Vote,,FALSE,235,437159
2012,Idaho,ID,16,82,63,"Romney, Mitt",republican,FALSE,420911,652274
2012,Idaho,ID,16,82,63,"Obama, Barack H.",democrat,FALSE,212787,652274
2012,Idaho,ID,16,82,63,"Johnson, Gary",libertarian,FALSE,9453,652274
2012,Idaho,ID,16,82,63,,independent,FALSE,6901,652274
2012,Idaho,ID,16,82,63,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2222,652274
2012,Illinois,IL,17,33,21,"Obama, Barack H.",democrat,FALSE,3019512,5242014
2012,Illinois,IL,17,33,21,"Romney, Mitt",republican,FALSE,2135216,5242014
2012,Illinois,IL,17,33,21,"Johnson, Gary",libertarian,FALSE,56229,5242014
2012,Illinois,IL,17,33,21,"Stein, Jill",green,FALSE,30222,5242014
2012,Illinois,IL,17,33,21,,,TRUE,835,5242014
2012,Indiana,IN,18,32,22,"Romney, Mitt",republican,FALSE,1420543,2624534
2012,Indiana,IN,18,32,22,"Obama, Barack H.",democrat,FALSE,1152887,2624534
2012,Indiana,IN,18,32,22,"Johnson, Gary",libertarian,FALSE,50111,2624534
2012,Indiana,IN,18,32,22,,,TRUE,993,2624534
2012,Iowa,IA,19,42,31,"Obama, Barack H.",democrat,FALSE,822544,1582180
2012,Iowa,IA,19,42,31,"Romney, Mitt",republican,FALSE,730617,1582180
2012,Iowa,IA,19,42,31,"Johnson, Gary",libertarian,FALSE,12926,1582180
2012,Iowa,IA,19,42,31,,,TRUE,7442,1582180
2012,Iowa,IA,19,42,31,"Stein, Jill",green,FALSE,3769,1582180
2012,Iowa,IA,19,42,31,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,3038,1582180
2012,Iowa,IA,19,42,31,,nominated by petition,FALSE,1027,1582180
2012,Iowa,IA,19,42,31,"Harris, James",socialist workers,FALSE,445,1582180
2012,Iowa,IA,19,42,31,"La Riva, Gloria Estella",socialism and liberation party,FALSE,372,1582180
2012,Kansas,KS,20,47,32,"Romney, Mitt",republican,FALSE,692634,1159971
2012,Kansas,KS,20,47,32,"Obama, Barack H.",democrat,FALSE,440726,1159971
2012,Kansas,KS,20,47,32,"Johnson, Gary",libertarian,FALSE,20456,1159971
2012,Kansas,KS,20,47,32,"Baldwin, Charles """"Chuck""""",reform party,FALSE,5017,1159971
2012,Kansas,KS,20,47,32,,,TRUE,1138,1159971
2012,Kentucky,KY,21,61,51,"Romney, Mitt",republican,FALSE,1087190,1797212
2012,Kentucky,KY,21,61,51,"Obama, Barack H.",democrat,FALSE,679370,1797212
2012,Kentucky,KY,21,61,51,"Johnson, Gary",libertarian,FALSE,17063,1797212
2012,Kentucky,KY,21,61,51,"Terry, Randall",independent,FALSE,6872,1797212
2012,Kentucky,KY,21,61,51,"Stein, Jill",green,FALSE,6337,1797212
2012,Kentucky,KY,21,61,51,,,TRUE,380,1797212
2012,Louisiana,LA,22,72,45,"Romney, Mitt",republican,FALSE,1152262,1994065
2012,Louisiana,LA,22,72,45,"Obama, Barack H.",democrat,FALSE,809141,1994065
2012,Louisiana,LA,22,72,45,"Johnson, Gary",libertarian,FALSE,18157,1994065
2012,Louisiana,LA,22,72,45,"Stein, Jill",green,FALSE,6978,1994065
2012,Louisiana,LA,22,72,45,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2508,1994065
2012,Louisiana,LA,22,72,45,"Tittle, Sheila """"Samm""""",we the people,FALSE,1767,1994065
2012,Louisiana,LA,22,72,45,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1368,1994065
2012,Louisiana,LA,22,72,45,"Lindsay, Peta",socialism and liberation party,FALSE,622,1994065
2012,Louisiana,LA,22,72,45,"Fellure, Lowell Jackson """"Jack""""",prohibition,FALSE,518,1994065
2012,Louisiana,LA,22,72,45,"Harris, James",socialist workers,FALSE,389,1994065
2012,Louisiana,LA,22,72,45,"White, Jerome """"Jerry""""",socialist equality party,FALSE,355,1994065
2012,Maine,ME,23,11,2,"Obama, Barack H.",democrat,FALSE,401306,724758
2012,Maine,ME,23,11,2,"Romney, Mitt",republican,FALSE,292276,724758
2012,Maine,ME,23,11,2,Blank Vote,,FALSE,11578,724758
2012,Maine,ME,23,11,2,"Johnson, Gary",libertarian,FALSE,9352,724758
2012,Maine,ME,23,11,2,"Stein, Jill",green,FALSE,8119,724758
2012,Maine,ME,23,11,2,,,TRUE,2127,724758
2012,Maryland,MD,24,52,52,"Obama, Barack H.",democrat,FALSE,1677844,2707327
2012,Maryland,MD,24,52,52,"Romney, Mitt",republican,FALSE,971869,2707327
2012,Maryland,MD,24,52,52,"Johnson, Gary",libertarian,FALSE,30195,2707327
2012,Maryland,MD,24,52,52,"Stein, Jill",green,FALSE,17110,2707327
2012,Maryland,MD,24,52,52,,,TRUE,10309,2707327
2012,Massachusetts,MA,25,14,3,"Obama, Barack H.",democrat,FALSE,1921290,3184196
2012,Massachusetts,MA,25,14,3,"Romney, Mitt",republican,FALSE,1188314,3184196
2012,Massachusetts,MA,25,14,3,"Johnson, Gary",libertarian,FALSE,30920,3184196
2012,Massachusetts,MA,25,14,3,"Stein, Jill",green-rainbow,FALSE,20691,3184196
2012,Massachusetts,MA,25,14,3,Blank Vote/Scattering,,FALSE,16429,3184196
2012,Massachusetts,MA,25,14,3,Other,,FALSE,6552,3184196
2012,Michigan,MI,26,34,23,"Obama, Barack H.",democrat,FALSE,2564569,4730961
2012,Michigan,MI,26,34,23,"Romney, Mitt",republican,FALSE,2115256,4730961
2012,Michigan,MI,26,34,23,"Stein, Jill",green,FALSE,21897,4730961
2012,Michigan,MI,26,34,23,"Goode, Virgil Hamlin, Jr.",u.s. taxpayers party,FALSE,16119,4730961
2012,Michigan,MI,26,34,23,,,TRUE,7973,4730961
2012,Michigan,MI,26,34,23,"Anderson, Ross Carl """"Rocky""""",natural law,FALSE,5147,4730961
2012,Minnesota,MN,27,41,33,"Obama, Barack H.",democratic-farmer-labor,FALSE,1546167,2936561
2012,Minnesota,MN,27,41,33,"Romney, Mitt",republican,FALSE,1320225,2936561
2012,Minnesota,MN,27,41,33,"Johnson, Gary",libertarian,FALSE,35098,2936561
2012,Minnesota,MN,27,41,33,"Stein, Jill",green,FALSE,13023,2936561
2012,Minnesota,MN,27,41,33,,,TRUE,10641,2936561
2012,Minnesota,MN,27,41,33,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,3722,2936561
2012,Minnesota,MN,27,41,33,"Carlson, Jim",grassroots,FALSE,3149,2936561
2012,Minnesota,MN,27,41,33,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1996,2936561
2012,Minnesota,MN,27,41,33,"Morstad, Dean",constitutional government,FALSE,1092,2936561
2012,Minnesota,MN,27,41,33,"Harris, James",socialist workers,FALSE,1051,2936561
2012,Minnesota,MN,27,41,33,"Lindsay, Peta",socialism and liberation party,FALSE,397,2936561
2012,Mississippi,MS,28,64,46,"Romney, Mitt",republican,FALSE,710746,1285584
2012,Mississippi,MS,28,64,46,"Obama, Barack H.",democrat,FALSE,562949,1285584
2012,Mississippi,MS,28,64,46,"Johnson, Gary",libertarian,FALSE,6676,1285584
2012,Mississippi,MS,28,64,46,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2609,1285584
2012,Mississippi,MS,28,64,46,"Stein, Jill",green,FALSE,1588,1285584
2012,Mississippi,MS,28,64,46,"Washer, Barbara Dale",reform party,FALSE,1016,1285584
2012,Missouri,MO,29,43,34,"Romney, Mitt",republican,FALSE,1482440,2757323
2012,Missouri,MO,29,43,34,"Obama, Barack H.",democrat,FALSE,1223796,2757323
2012,Missouri,MO,29,43,34,"Johnson, Gary",libertarian,FALSE,43151,2757323
2012,Missouri,MO,29,43,34,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,7936,2757323
2012,Montana,MT,30,81,64,"Romney, Mitt",republican,FALSE,267928,484048
2012,Montana,MT,30,81,64,"Obama, Barack H.",democrat,FALSE,201839,484048
2012,Montana,MT,30,81,64,"Johnson, Gary",libertarian,FALSE,14165,484048
2012,Montana,MT,30,81,64,,,TRUE,116,484048
2012,Nebraska,NE,31,46,35,"Romney, Mitt",republican,FALSE,475064,794379
2012,Nebraska,NE,31,46,35,"Obama, Barack H.",democrat,FALSE,302081,794379
2012,Nebraska,NE,31,46,35,"Johnson, Gary",libertarian,FALSE,11109,794379
2012,Nebraska,NE,31,46,35,,,TRUE,3717,794379
2012,Nebraska,NE,31,46,35,,nominated by petition,FALSE,2408,794379
2012,Nevada,NV,32,88,65,"Obama, Barack H.",democrat,FALSE,531373,1014918
2012,Nevada,NV,32,88,65,"Romney, Mitt",republican,FALSE,463567,1014918
2012,Nevada,NV,32,88,65,"Johnson, Gary",libertarian,FALSE,10968,1014918
2012,Nevada,NV,32,88,65,None Of These Candidates,,FALSE,5770,1014918
2012,Nevada,NV,32,88,65,"Goode, Virgil Hamlin, Jr.",independent american,FALSE,3240,1014918
2012,New Hampshire,NH,33,12,4,"Obama, Barack H.",democrat,FALSE,369561,710972
2012,New Hampshire,NH,33,12,4,"Romney, Mitt",republican,FALSE,329918,710972
2012,New Hampshire,NH,33,12,4,"Johnson, Gary",libertarian,FALSE,8212,710972
2012,New Hampshire,NH,33,12,4,,,TRUE,1698,710972
2012,New Hampshire,NH,33,12,4,Scattering,,FALSE,875,710972
2012,New Hampshire,NH,33,12,4,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,708,710972
2012,New Jersey,NJ,34,22,12,"Obama, Barack H.",democrat,FALSE,2122786,3638499
2012,New Jersey,NJ,34,22,12,"Romney, Mitt",republican,FALSE,1478088,3638499
2012,New Jersey,NJ,34,22,12,"Johnson, Gary",libertarian,FALSE,21035,3638499
2012,New Jersey,NJ,34,22,12,"Stein, Jill",green,FALSE,9886,3638499
2012,New Jersey,NJ,34,22,12,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2063,3638499
2012,New Jersey,NJ,34,22,12,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1723,3638499
2012,New Jersey,NJ,34,22,12,"Boss, Jeffery",nsa did 911,FALSE,1024,3638499
2012,New Jersey,NJ,34,22,12,"Harris, James",socialist workers,FALSE,709,3638499
2012,New Jersey,NJ,34,22,12,"Miller, Merlin",american third position,FALSE,664,3638499
2012,New Jersey,NJ,34,22,12,"Lindsay, Peta",socialism and liberation party,FALSE,521,3638499
2012,New Mexico,NM,35,85,66,"Obama, Barack H.",democrat,FALSE,415335,783758
2012,New Mexico,NM,35,85,66,"Romney, Mitt",republican,FALSE,335788,783758
2012,New Mexico,NM,35,85,66,"Johnson, Gary",libertarian,FALSE,27788,783758
2012,New Mexico,NM,35,85,66,"Stein, Jill",green,FALSE,2691,783758
2012,New Mexico,NM,35,85,66,,new mexico independent party,FALSE,1174,783758
2012,New Mexico,NM,35,85,66,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,982,783758
2012,New York,NY,36,21,13,"Obama, Barack H.",democrat,FALSE,4324228,7116784
2012,New York,NY,36,21,13,"Romney, Mitt",republican,FALSE,2223397,7116784
2012,New York,NY,36,21,13,"Romney, Mitt",conservative,FALSE,262035,7116784
2012,New York,NY,36,21,13,"Obama, Barack H.",working families,FALSE,147643,7116784
2012,New York,NY,36,21,13,Blank Vote/Void Vote/Scattering,,FALSE,63881,7116784
2012,New York,NY,36,21,13,"Johnson, Gary",libertarian,FALSE,47092,7116784
2012,New York,NY,36,21,13,"Stein, Jill",green,FALSE,39856,7116784
2012,New York,NY,36,21,13,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,6270,7116784
2012,New York,NY,36,21,13,"Lindsay, Peta",socialism and liberation party,FALSE,2039,7116784
2012,New York,NY,36,21,13,,,TRUE,343,7116784
2012,North Carolina,NC,37,56,47,"Romney, Mitt",republican,FALSE,2270395,4505372
2012,North Carolina,NC,37,56,47,"Obama, Barack H.",democrat,FALSE,2178391,4505372
2012,North Carolina,NC,37,56,47,"Johnson, Gary",libertarian,FALSE,44515,4505372
2012,North Carolina,NC,37,56,47,,,TRUE,12071,4505372
2012,North Dakota,ND,38,44,36,"Romney, Mitt",republican,FALSE,188320,322932
2012,North Dakota,ND,38,44,36,"Obama, Barack H.",democrat,FALSE,124966,322932
2012,North Dakota,ND,38,44,36,"Johnson, Gary",libertarian,FALSE,5238,322932
2012,North Dakota,ND,38,44,36,,,TRUE,1860,322932
2012,North Dakota,ND,38,44,36,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,1186,322932
2012,North Dakota,ND,38,44,36,"Stein, Jill",green,FALSE,1362,322932
2012,Ohio,OH,39,31,24,"Obama, Barack H.",democrat,FALSE,2827621,5580822
2012,Ohio,OH,39,31,24,"Romney, Mitt",republican,FALSE,2661407,5580822
2012,Ohio,OH,39,31,24,"Johnson, Gary",libertarian,FALSE,49493,5580822
2012,Ohio,OH,39,31,24,"Stein, Jill",green,FALSE,18574,5580822
2012,Ohio,OH,39,31,24,"Duncan, Richard",independent,FALSE,12502,5580822
2012,Ohio,OH,39,31,24,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,8151,5580822
2012,Ohio,OH,39,31,24,"Alexander, Stewart",socialist,FALSE,2967,5580822
2012,Ohio,OH,39,31,24,,,TRUE,107,5580822
2012,Oklahoma,OK,40,73,53,"Romney, Mitt",republican,FALSE,891325,1334872
2012,Oklahoma,OK,40,73,53,"Obama, Barack H.",democrat,FALSE,443547,1334872
2012,Oregon,OR,41,92,72,"Obama, Barack H.",democrat,FALSE,970488,1789270
2012,Oregon,OR,41,92,72,"Romney, Mitt",republican,FALSE,754175,1789270
2012,Oregon,OR,41,92,72,"Johnson, Gary",libertarian,FALSE,24089,1789270
2012,Oregon,OR,41,92,72,"Stein, Jill",pacific green,FALSE,19427,1789270
2012,Oregon,OR,41,92,72,Other,,FALSE,13275,1789270
2012,Oregon,OR,41,92,72,"Christensen, Will",constitution party,FALSE,4432,1789270
2012,Oregon,OR,41,92,72,"Anderson, Ross Carl """"Rocky""""",progressive,FALSE,3384,1789270
2012,Pennsylvania,PA,42,23,14,"Obama, Barack H.",democrat,FALSE,2990274,5742040
2012,Pennsylvania,PA,42,23,14,"Romney, Mitt",republican,FALSE,2680434,5742040
2012,Pennsylvania,PA,42,23,14,"Johnson, Gary",libertarian,FALSE,49991,5742040
2012,Pennsylvania,PA,42,23,14,"Stein, Jill",green,FALSE,21341,5742040
2012,Rhode Island,RI,44,15,5,"Obama, Barack H.",democrat,FALSE,279677,446049
2012,Rhode Island,RI,44,15,5,"Romney, Mitt",republican,FALSE,157204,446049
2012,Rhode Island,RI,44,15,5,"Johnson, Gary",libertarian,FALSE,4388,446049
2012,Rhode Island,RI,44,15,5,"Stein, Jill",green,FALSE,2421,446049
2012,Rhode Island,RI,44,15,5,,,TRUE,1381,446049
2012,Rhode Island,RI,44,15,5,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,430,446049
2012,Rhode Island,RI,44,15,5,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,416,446049
2012,Rhode Island,RI,44,15,5,"Lindsay, Peta",socialism and liberation party,FALSE,132,446049
2012,South Carolina,SC,45,57,48,"Romney, Mitt",republican,FALSE,1071645,1964118
2012,South Carolina,SC,45,57,48,"Obama, Barack H.",democrat,FALSE,865941,1964118
2012,South Carolina,SC,45,57,48,"Johnson, Gary",libertarian,FALSE,16321,1964118
2012,South Carolina,SC,45,57,48,"Stein, Jill",green,FALSE,5446,1964118
2012,South Carolina,SC,45,57,48,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,4765,1964118
2012,South Dakota,SD,46,45,37,"Romney, Mitt",republican,FALSE,210610,363815
2012,South Dakota,SD,46,45,37,"Obama, Barack H.",democrat,FALSE,145039,363815
2012,South Dakota,SD,46,45,37,"Johnson, Gary",libertarian,FALSE,5795,363815
2012,South Dakota,SD,46,45,37,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2371,363815
2012,Tennessee,TN,47,62,54,"Romney, Mitt",republican,FALSE,1462330,2458577
2012,Tennessee,TN,47,62,54,"Obama, Barack H.",democrat,FALSE,960709,2458577
2012,Tennessee,TN,47,62,54,,independent,FALSE,23001,2458577
2012,Tennessee,TN,47,62,54,"Stein, Jill",green,FALSE,6515,2458577
2012,Tennessee,TN,47,62,54,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,6022,2458577
2012,Texas,TX,48,74,49,"Romney, Mitt",republican,FALSE,4569843,7993851
2012,Texas,TX,48,74,49,"Obama, Barack H.",democrat,FALSE,3308124,7993851
2012,Texas,TX,48,74,49,"Johnson, Gary",libertarian,FALSE,88580,7993851
2012,Texas,TX,48,74,49,"Stein, Jill",green,FALSE,24657,7993851
2012,Texas,TX,48,74,49,,,TRUE,2647,7993851
2012,Utah,UT,49,87,67,"Romney, Mitt",republican,FALSE,740600,1017440
2012,Utah,UT,49,87,67,"Obama, Barack H.",democrat,FALSE,251813,1017440
2012,Utah,UT,49,87,67,"Johnson, Gary",libertarian,FALSE,12572,1017440
2012,Utah,UT,49,87,67,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,5335,1017440
2012,Utah,UT,49,87,67,"Stein, Jill",green,FALSE,3817,1017440
2012,Utah,UT,49,87,67,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2871,1017440
2012,Utah,UT,49,87,67,,no party affiliation,FALSE,393,1017440
2012,Utah,UT,49,87,67,,,TRUE,39,1017440
2012,Vermont,VT,50,13,6,"Obama, Barack H.",democrat,FALSE,199239,299290
2012,Vermont,VT,50,13,6,"Romney, Mitt",republican,FALSE,92698,299290
2012,Vermont,VT,50,13,6,"Johnson, Gary",libertarian,FALSE,3487,299290
2012,Vermont,VT,50,13,6,,,TRUE,2043,299290
2012,Vermont,VT,50,13,6,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1128,299290
2012,Vermont,VT,50,13,6,"Lindsay, Peta",socialism and liberation party,FALSE,695,299290
2012,Virginia,VA,51,54,40,"Obama, Barack H.",democrat,FALSE,1971820,3854489
2012,Virginia,VA,51,54,40,"Romney, Mitt",republican,FALSE,1822522,3854489
2012,Virginia,VA,51,54,40,"Johnson, Gary",libertarian,FALSE,31216,3854489
2012,Virginia,VA,51,54,40,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,13058,3854489
2012,Virginia,VA,51,54,40,"Stein, Jill",green,FALSE,8627,3854489
2012,Virginia,VA,51,54,40,,,TRUE,7246,3854489
2012,Washington,WA,53,91,73,"Obama, Barack H.",democrat,FALSE,1755396,3125516
2012,Washington,WA,53,91,73,"Mitt, Romney",republican,FALSE,1290670,3125516
2012,Washington,WA,53,91,73,"Johnson, Gary",libertarian,FALSE,42202,3125516
2012,Washington,WA,53,91,73,"Stein, Jill",green,FALSE,20928,3125516
2012,Washington,WA,53,91,73,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,8851,3125516
2012,Washington,WA,53,91,73,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,4946,3125516
2012,Washington,WA,53,91,73,"Lindsay, Peta",socialism and liberation party,FALSE,1318,3125516
2012,Washington,WA,53,91,73,"Harris, James",socialist workers,FALSE,1205,3125516
2012,West Virginia,WV,54,55,56,"Romney, Mitt",republican,FALSE,417655,670438
2012,West Virginia,WV,54,55,56,"Obama, Barack H.",democrat,FALSE,238269,670438
2012,West Virginia,WV,54,55,56,"Johnson, Gary",libertarian,FALSE,6302,670438
2012,West Virginia,WV,54,55,56,"Stein, Jill",mountain party,FALSE,4406,670438
2012,West Virginia,WV,54,55,56,,no party affiliation,FALSE,3806,670438
2012,Wisconsin,WI,55,35,25,"Obama, Barack H.",democrat,FALSE,1620985,3071434
2012,Wisconsin,WI,55,35,25,"Romney, Mitt",republican,FALSE,1410966,3071434
2012,Wisconsin,WI,55,35,25,,independent,FALSE,29383,3071434
2012,Wisconsin,WI,55,35,25,Scattering,,FALSE,5170,3071434
2012,Wisconsin,WI,55,35,25,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,4930,3071434
2012,Wyoming,WY,56,83,68,"Romney, Mitt",republican,FALSE,170962,250701
2012,Wyoming,WY,56,83,68,"Obama, Barack H.",democrat,FALSE,69286,250701
2012,Wyoming,WY,56,83,68,"Johnson, Gary",libertarian,FALSE,5326,250701
2012,Wyoming,WY,56,83,68,,,TRUE,2035,250701
2012,Wyoming,WY,56,83,68,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,1452,250701
2012,Wyoming,WY,56,83,68,Blank Vote,,FALSE,1367,250701
2012,Wyoming,WY,56,83,68,Over Vote,,FALSE,273,250701
2016,Alabama,AL,1,63,41,"Trump, Donald J.",republican,FALSE,1318255,2123372
2016,Alabama,AL,1,63,41,"Clinton, Hillary",democrat,FALSE,729547,2123372
